상호명,도로명,위도,경도
카페게이트인천,인천광역시 부평구 원적로,37.5045388323949,126.697521739207
카페게이트인천청천점,인천광역시 부평구 안남로,37.5212924702654,126.710160674286
카페게이트,인천광역시 미추홀구 석바위로80번길,37.4601140146403,126.681722230661
카페게이트인천운서점,인천광역시 중구 영종대로196번길,37.4903365531863,126.498448360034
카페게이트영종,인천광역시 중구 두미포로,37.4943284127845,126.568139874802
카페게이트영종센텀베뉴점,인천광역시 중구 하늘달빛로,37.4879730360714,126.551616929819
카페게이트경서점,인천광역시 서구 도요지로,37.5588536423791,126.652662538357
카페게이트망원역점,서울특별시 마포구 월드컵로,37.5550809747101,126.910467365532
카페게이트영등포남부점,서울특별시 영등포구 영신로19길,37.514257973776,126.90690977088
카페게이트송파,서울특별시 송파구 가락로12길,37.4998446745703,127.10545516423
카페게이트,서울특별시 송파구 법원로11길,37.4849410153847,127.116216595299
카페게이트,서울특별시 은평구 불광로,37.6130742552187,126.932456180587
카페게이트고대안암점,서울특별시 성북구 고려대로24길,37.5854304802718,127.029510846458
카페게이트북한,서울특별시 은평구 대서문길,37.6566337805916,126.947925960656
카페게이트목동파리공원점,서울특별시 양천구 목동서로,37.5363648188967,126.879487869666
카페게이트답십리간데메공원점,서울특별시 동대문구 답십리로30길,37.5733228873107,127.047509359959
카페게이트구산,서울특별시 은평구 서오릉로,37.6138427264324,126.912023150202
카페게이트마곡류마,서울특별시 강서구 공항대로,37.5593120294272,126.825495228538
카페게이트회현역점,서울특별시 중구 퇴계로,37.5591220639079,126.978488889135
카페게이트강서한강,서울특별시 강서구 양천로,37.5656931816477,126.847626185028
카페게이트노원역,서울특별시 노원구 상계로1길,37.6563596398002,127.061749514425
카페게이트,서울특별시 서초구 방배로13길,37.4829528152659,126.995933237991
카페게이트마곡,서울특별시 강서구 공항대로,37.5596198258103,126.831998472096
카페게이트,서울특별시 양천구 신월로,37.5213513718983,126.856702517982
카페게이트,서울특별시 도봉구 도봉로150길,37.6659208904097,127.045069126372
카페게이트관악신사로점,서울특별시 관악구 신사로20길,37.4887015125213,126.917368816931
카페게이트가산대륭20차점,서울특별시 금천구 가산디지털1로,37.4667372744906,126.88670016858
카페게이트홍대상수점,서울특별시 마포구 독막로,37.5483618031261,126.920557891741
카페게이트신도림,서울특별시 구로구 신도림로19길,37.511191735361,126.884456632521
카페게이트,서울특별시 동작구 신대방1가길,37.4878934773084,126.906920910565
카페게이트,서울특별시 영등포구 도림로,37.4926656690148,126.896866090265
카페게이트신림별빛,서울특별시 관악구 봉천로6길,37.4874374536237,126.925969514745
카페게이트,서울특별시 동대문구 전농로,37.5660564889709,127.055989698015
카페게이트고려대역점,서울특별시 동대문구 회기로2길,37.5910668814103,127.036707250187
카페게이트양천,서울특별시 양천구 목동서로,37.5173975544536,126.865292125958
카페게이트,서울특별시 광진구 아차산로29길,37.5421431668685,127.068535175836
카페게이트신촌청년주택점,서울특별시 마포구 서강로,37.5495766308037,126.931280176434
카페게이트강서,서울특별시 강서구 양천로,37.5499813867956,126.8730597074
에브라임이노베이션카페게이트종로구,서울특별시 마포구 백범로1길,37.5539423788746,126.937793380823
카페게이트동교점,서울특별시 마포구 동교로,37.5583140264769,126.923051493432
카페게이트,서울특별시 마포구 신촌로,37.5555385570496,126.934941253529
카페게이트,서울특별시 구로구 디지털로27길,37.484477601348,126.889433349468
카페게이트양천강,서울특별시 양천구 오목로,37.5220882199682,126.841701895059
카페게이트,울산광역시 남구 법대로,35.5361377704795,129.287628938557
카페게이트,울산광역시 중구 젊음의2거리,35.5532420454865,129.320372278046
카페게이트울산,울산광역시 북구 신천로,35.6470634066124,129.35160635339
에브라임이노베이션카페게이트,울산광역시 중구 젊음의2거리,35.5531879767792,129.320371391395
카페게이트,대구광역시 달성군 다사읍 세천로,35.874428988716,128.480260690559
카페게이트월성본동점,대구광역시 달서구 학산로7길,35.8355691137407,128.530412052565
카페게이트수성,대구광역시 수성구 범어로,35.8581490042602,128.635934616747
카페게이트대구,대구광역시 동구 메디밸리로,35.8737186740851,128.74938015975
카페게이트나주,전라남도 나주시 상야1길,35.0220006426306,126.786014656917
카페게이트화순광덕점,전라남도 화순군 화순읍 중앙로,35.0602417731022,126.992161182455
카페게이트,전라남도 순천시 해룡면 향매로,34.9346439533016,127.546172264349
